State Code,Dist.Code,State,Area Name,No_HH,F_SC,M_ST,F_ST,M_LIT,M_ILL,MAINWORK_M,MAIN_CL_M,MAIN_AL_M,MAIN_HH_M,MARGWORK_M,MARG_HH_F,MARG_OT_F,MARGWORK_3_6_M,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_F,MARG_CL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_M,MARG_HH_0_3_F
28,550,Andhra Pradesh,Sri Potti Sriramulu Nellore,115123.0,52168.0,8591.0,17404.0,72628.0,24131.0,44768.0,4007.0,15941.0,943.0,7235.0,753.0,4055.0,44756.0,6211.0,17630.0,264.0,584.0,206.0,586.0,3250.0,1024.0,104.0,484.0,2816.0
28,551,Andhra Pradesh,Y.S.R.,98677.0,34561.0,2408.0,4493.0,77977.0,26458.0,46130.0,6623.0,13284.0,1521.0,7327.0,1007.0,4408.0,50978.0,6166.0,18054.0,394.0,1131.0,222.0,776.0,3751.0,1161.0,278.0,570.0,2189.0
28,552,Andhra Pradesh,Kurnool,134434.0,62075.0,3851.0,6255.0,124275.0,60896.25,85617.0,12007.0,18562.75,2275.0,12713.0,1476.0,6798.0,90660.0,11403.0,25342.0,433.0,964.0,397.0,1172.0,5916.0,1310.0,167.0,578.0,1981.0
28,553,Andhra Pradesh,Anantapur,136981.0,45020.0,5885.0,10209.0,115905.0,50162.0,79218.0,12969.0,18562.75,2466.875,13105.0,1415.0,6060.0,73744.0,11699.0,28583.0,721.0,1777.0,466.0,1115.0,5008.0,1406.0,273.0,575.0,2618.0
28,554,Andhra Pradesh,Chittoor,143004.0,60409.0,5761.0,10860.0,116815.0,35812.0,69481.0,10054.0,18562.75,1584.0,9627.0,1141.0,6582.0,73519.0,8185.0,20816.0,504.0,1396.0,249.0,866.0,5452.0,1442.0,247.0,637.0,2474.0
29,555,Karnataka,Belgaum,143004.0,53357.0,14145.0,23577.0,152524.0,50914.0,85617.0,16202.25,18562.75,2466.875,13784.0,1294.0,7593.0,98847.0,11830.0,28887.0,971.0,3649.0,541.0,989.0,6114.0,1954.0,693.0,418.0,1474.0
29,556,Karnataka,Bagalkot ,70489.0,40918.0,6650.0,10317.0,79519.0,35357.0,48646.0,10405.0,13971.0,2466.875,8516.0,1097.0,4910.0,57714.0,7600.0,16749.0,379.0,669.0,491.0,912.0,3929.0,916.0,67.0,240.0,880.0
29,557,Karnataka,Bijapur,61138.0,35523.0,2060.0,3117.0,66598.0,29140.0,36979.0,8785.0,10608.0,984.0,7642.0,683.0,4410.0,51117.0,6558.0,12945.0,405.0,801.0,258.0,513.0,3696.0,1084.0,101.0,354.0,960.0
29,558,Karnataka,Bidar,43712.0,26304.0,9324.0,14301.0,52937.0,19400.0,27412.0,4330.0,8214.0,634.0,6886.0,455.0,3402.0,38039.0,5983.0,9773.0,292.0,551.0,254.0,359.0,2637.0,903.0,89.0,249.0,560.0
29,559,Karnataka,Raichur,69090.0,42609.0,18704.375,30556.375,78800.0,48481.0,55998.0,16202.25,17963.0,1041.0,10819.0,824.0,5047.0,60464.0,9399.0,19856.0,611.0,981.0,288.0,667.0,3949.0,1420.0,175.0,451.0,1268.0
29,560,Karnataka,Koppal,53585.0,29565.0,12151.0,17235.0,67746.0,31446.0,43061.0,12611.0,12462.0,1110.0,9669.0,747.0,3866.0,46462.0,8435.0,16780.0,549.0,1091.0,354.0,588.0,3130.0,1234.0,155.0,534.0,1195.0
29,561,Karnataka,Gadag,43662.0,19824.0,4141.0,6566.0,51293.0,17488.0,34295.0,8401.0,10410.0,1071.0,4187.0,406.0,1832.0,30299.0,3700.0,8201.0,195.0,575.0,245.0,327.0,1461.0,487.0,32.0,141.0,357.0
29,562,Karnataka,Dharwad,70485.0,21452.0,6516.0,9662.0,91743.0,29934.0,62593.0,9828.0,10168.0,1273.0,6811.0,432.0,3851.0,52273.0,5634.0,8872.0,262.0,837.0,149.0,341.0,3111.0,1177.0,135.0,195.0,442.0
29,563,Karnataka,Uttara Kannada,62112.0,13638.0,2007.0,3301.0,73593.0,16453.0,45241.0,5637.0,5465.0,793.0,7900.0,288.0,5803.0,36905.0,6298.0,8880.0,349.0,1068.0,172.0,199.0,4212.0,1602.0,318.0,207.0,617.0
29,564,Karnataka,Haveri,53793.0,19434.0,7888.0,12122.0,63222.0,20695.0,42926.0,11712.0,14667.0,933.0,6638.0,662.0,2226.0,34353.0,5925.0,11683.0,286.0,878.0,262.0,584.0,1808.0,713.0,105.0,236.0,562.0
29,565,Karnataka,Bellary,86372.0,54988.0,18704.375,30556.375,103169.0,51492.0,75605.0,16202.25,18562.75,1206.0,9165.0,797.0,4551.0,69891.0,8084.0,15630.0,477.0,938.0,323.0,669.0,3691.0,1081.0,137.0,320.0,697.0
29,566,Karnataka,Chitradurga,58852.0,32679.0,17797.0,26470.0,66876.0,21732.0,43053.0,14905.0,10745.0,1036.0,8662.0,1010.0,4508.0,36893.0,7439.0,16709.0,771.0,2260.0,337.0,735.0,3528.0,1223.0,229.0,386.0,1193.0
29,567,Karnataka,Davanagere,73594.0,39439.0,16301.0,23431.0,92497.0,31898.0,60976.0,16202.25,16257.0,1373.0,11965.0,1161.0,5740.0,51454.0,10395.0,15731.0,870.0,1219.0,520.0,839.0,4573.0,1570.0,166.0,354.0,747.0
29,568,Karnataka,Shimoga,70067.0,31181.0,3908.0,6144.0,76033.0,20327.0,50856.0,12938.0,12627.0,795.0,7198.0,505.0,4306.0,38306.0,6257.0,11957.0,356.0,1227.0,218.0,379.0,3405.0,941.0,180.0,256.0,777.0
29,569,Karnataka,Udupi,96144.0,17339.0,6089.0,8260.0,150581.0,33142.0,85617.0,10231.0,9618.0,1065.0,9713.0,500.0,5073.0,75489.0,8760.0,12706.0,704.0,1860.0,147.0,417.0,4346.0,953.0,267.0,260.0,833.0
29,570,Karnataka,Chikmagalur,46411.0,24757.0,2567.0,4241.0,46001.0,11412.0,31027.0,7063.0,5115.0,433.0,3873.0,223.0,2917.0,22513.0,3358.0,7463.0,342.0,1386.0,93.0,175.0,2291.0,515.0,118.0,123.0,380.0
29,571,Karnataka,Tumkur,109329.0,44777.0,10777.0,18460.0,99917.0,26467.0,64393.0,16202.25,11541.0,1565.0,11478.0,1889.0,7167.0,50513.0,10011.0,25672.0,960.0,3620.0,582.0,1577.0,5749.0,1467.0,394.0,382.0,1336.0
29,572,Karnataka,Bangalore,143004.0,64545.125,8770.0,13787.0,163026.75,60896.25,85617.0,4340.0,4090.0,2466.875,20094.375,1767.0,9393.625,118734.5,16859.5,27977.0,576.0,1055.0,603.0,1345.0,7776.0,2520.0,67.0,112.0,223.0
29,573,Karnataka,Mandya,89852.0,31825.0,1478.0,2335.0,89438.0,29267.0,63514.0,16202.25,12487.0,878.0,9498.0,866.0,4532.0,45693.0,8336.0,18032.0,1222.0,3440.0,294.0,689.0,3706.0,1162.0,601.0,279.0,934.0
29,574,Karnataka,Hassan,69880.0,28787.0,1386.0,2425.0,63753.0,16232.0,42284.0,16202.25,5350.0,646.0,5457.0,614.0,3896.0,32244.0,4678.0,13930.0,892.0,3736.0,238.0,457.0,3175.0,779.0,435.0,163.0,630.0
29,575,Karnataka,Dakshina Kannada,107623.0,21960.0,6949.0,9852.0,163026.75,33087.0,85617.0,3864.0,3846.0,2466.875,8375.0,2148.625,6360.0,78382.0,7159.0,10496.0,157.0,284.0,322.0,1606.5,5284.0,1216.0,61.0,81.0,141.0
29,576,Karnataka,Kodagu,26087.0,7981.0,2622.0,4773.0,23939.0,5767.0,16353.0,1010.0,724.0,67.0,1175.0,16.0,1558.0,12178.0,999.0,1729.0,54.0,155.0,15.0,13.0,1247.0,176.0,28.0,14.0,58.0
29,577,Karnataka,Mysore,124866.0,55482.0,18704.375,30556.375,127296.0,46277.0,85617.0,16202.25,15915.0,1387.0,15330.0,1082.0,8813.0,70146.0,13168.0,21528.0,1051.0,2140.0,407.0,775.0,6987.0,2162.0,258.0,440.0,1314.0
29,578,Karnataka,Chamarajanagar,49770.0,26901.0,8370.0,14814.0,41696.0,21035.0,31221.0,7564.0,11739.0,704.0,7412.0,432.0,2834.0,24098.0,6510.0,10153.0,499.0,764.0,167.0,317.0,2166.0,902.0,77.0,254.0,685.0
29,579,Karnataka,Gulbarga,70382.0,48698.0,2955.0,4413.0,79512.0,40024.0,46052.0,9123.0,13495.0,905.0,11625.0,974.0,7579.0,61859.0,10092.0,19804.0,371.0,774.0,368.0,758.0,5952.0,1533.0,81.0,332.0,1048.0
29,580,Karnataka,Yadgir,40393.0,28608.0,10309.0,14524.0,44084.0,37995.0,35631.0,12646.0,10458.0,635.0,6395.0,484.0,2874.0,40053.0,5675.0,12616.0,278.0,533.0,206.0,371.0,2252.0,720.0,101.0,197.0,717.0
29,581,Karnataka,Kolar,49867.0,39167.0,3035.0,5040.0,51138.0,14657.0,31035.0,5723.0,6541.0,659.0,5722.0,700.0,3621.0,29038.0,5016.0,9995.0,344.0,922.0,242.0,571.0,2986.0,706.0,146.0,171.0,622.0
29,582,Karnataka,Chikkaballapura,42965.0,24517.0,6522.0,11047.0,38172.0,12856.0,24589.0,6695.0,6780.0,653.0,4396.0,624.0,2465.0,22043.0,3792.0,8401.0,292.0,774.0,217.0,485.0,1960.0,604.0,97.0,186.0,575.0
29,583,Karnataka,Bangalore Rural,35861.0,19976.0,2583.0,4102.0,39221.0,10036.0,25529.0,6641.0,3449.0,889.0,3727.0,538.0,2342.0,20001.0,3231.0,5783.0,325.0,722.0,210.0,409.0,1877.0,496.0,39.0,85.0,367.0
29,584,Karnataka,Ramanagara,54088.0,23265.0,1381.0,2148.0,51799.0,16453.0,37287.0,13416.0,5535.0,826.0,4814.0,556.0,2915.0,26151.0,4080.0,8014.0,425.0,1400.0,219.0,429.0,2299.0,734.0,164.0,139.0,502.0
30,585,Goa,North Goa,42868.0,2479.0,6263.0,9113.0,56154.0,9932.0,30635.0,1006.0,457.0,711.0,6264.0,307.0,4257.0,29187.0,5221.0,5038.0,287.0,369.0,177.0,223.0,3553.0,1043.0,148.0,235.0,366.0
30,586,Goa,South Goa,36727.0,1060.0,8584.0,14049.0,43227.0,9666.0,21995.0,899.0,379.0,455.0,4192.0,279.0,3480.0,26706.0,3367.0,3994.0,181.0,293.0,88.0,218.0,2699.0,825.0,109.0,160.0,466.0
31,587,Lakshadweep,Lakshadweep,4445.0,0.0,12680.0,14564.0,10601.0,2222.0,2849.0,0.0,0.0,31.0,2266.0,35.0,883.0,7708.0,1504.0,559.0,0.0,0.0,12.0,28.0,531.0,762.0,0.0,0.0,0.0
32,588,Kerala,Kasaragod,85196.0,8987.0,4506.0,7027.0,125557.0,32019.0,60313.0,2089.0,3950.0,1013.0,11675.0,1575.0,9393.625,85588.0,9583.0,10733.0,282.0,322.0,220.0,1215.0,7770.0,2092.0,79.0,198.0,410.0
32,589,Kerala,Kannur,143004.0,16851.0,4324.0,6564.0,163026.75,60896.25,85617.0,2131.0,7614.0,1627.0,19600.0,597.0,9393.625,118734.5,16456.0,17996.0,345.0,686.0,205.0,461.0,7776.0,3144.0,234.0,396.0,1150.0
32,590,Kerala,Wayanad,38057.0,3724.0,12262.0,18772.0,43293.0,12333.0,22435.0,2700.0,6179.0,216.0,5493.0,187.0,4321.0,27698.0,4355.0,6817.0,279.0,410.0,72.0,129.0,3123.0,1138.0,125.0,513.0,1207.0
32,591,Kerala,Kozhikode,143004.0,32312.0,1462.0,2346.0,163026.75,60896.25,85617.0,1436.0,5124.0,1159.0,20094.375,656.0,9393.625,118734.5,16859.5,16617.0,347.0,498.0,320.0,403.0,7776.0,3550.75,190.0,609.0,1576.0
32,592,Kerala,Malappuram,143004.0,49282.0,2233.0,3861.0,163026.75,60896.25,85617.0,4367.0,11875.0,1941.0,20094.375,585.0,9393.625,118734.5,16859.5,17104.0,835.0,820.0,603.0,396.0,7776.0,3550.75,203.0,653.0,1048.0
32,593,Kerala,Palakkad,143004.0,61913.0,3318.0,5765.0,163026.75,50947.0,85617.0,5028.0,16874.0,2283.0,17577.0,617.0,9393.625,118734.5,15235.0,19122.0,504.0,842.0,367.0,453.0,7776.0,2342.0,209.0,579.0,1675.0
32,594,Kerala,Thrissur,143004.0,51339.0,692.0,1420.0,163026.75,51289.0,85617.0,2037.0,4814.0,2120.0,14605.0,1043.0,9393.625,118734.5,12319.0,19568.0,263.0,707.0,308.0,803.0,7776.0,2286.0,218.0,212.0,758.0
32,595,Kerala,Ernakulam,123140.0,29274.0,778.0,1474.0,130318.0,25330.0,71734.0,976.0,2268.0,1002.0,10292.0,537.0,9393.625,73622.0,8744.0,12963.0,161.0,371.0,147.0,390.0,7776.0,1548.0,83.0,161.0,570.0
32,596,Kerala,Idukki ,35275.0,11030.0,2408.0,4280.0,33327.0,6680.0,18508.0,2713.0,4971.0,207.0,3666.0,140.0,3993.0,17833.0,3086.0,6322.0,258.0,575.0,64.0,100.0,3085.0,580.0,270.0,168.0,624.0
32,597,Kerala,Kottayam,73271.0,15302.0,1140.0,2090.0,75185.0,14150.0,38540.0,1471.0,2676.0,740.0,6463.0,495.0,9119.0,44332.0,5554.0,8857.0,223.0,309.0,163.0,366.0,6956.0,909.0,77.0,126.0,435.0
32,598,Kerala,Alappuzha,129070.0,27841.0,508.0,1007.0,132650.0,26805.0,59072.0,1232.0,3024.0,1511.0,15082.0,1714.0,9393.625,85301.0,12737.0,19746.0,348.0,480.0,372.0,1342.0,7776.0,2345.0,127.0,349.0,1067.0
32,599,Kerala,Pathanamthitta,81291.0,21881.0,615.0,1148.0,71806.0,13404.0,26267.0,1928.0,3148.0,620.0,7848.0,472.0,8597.0,51095.0,6598.0,8944.0,490.0,486.0,176.0,361.0,6688.0,1250.0,168.0,282.0,492.0
32,600,Kerala,Kollam,143004.0,47320.0,909.0,1719.0,163026.75,38564.0,67065.0,3063.0,6052.0,1099.0,20094.375,1067.0,9393.625,118734.5,16859.5,19417.0,899.0,764.0,526.0,787.0,7776.0,3341.0,231.0,641.0,748.0
32,601,Kerala,Thiruvananthapuram,143004.0,59250.0,2182.0,4261.0,163026.75,44438.0,85617.0,1962.0,5899.0,1519.0,20094.375,1525.0,9393.625,118734.5,16859.5,31227.75,648.0,1091.0,500.0,1098.0,7776.0,3550.75,357.0,616.0,1412.0
33,602,Tamil Nadu,Thiruvallur,124475.0,64545.125,1902.0,3496.0,114361.0,24856.0,66101.0,2432.0,7256.0,1310.0,14037.0,1975.0,9393.625,59079.0,11973.0,22093.0,446.0,763.0,464.0,1392.0,7776.0,2064.0,174.0,503.0,2267.0
33,603,Tamil Nadu,Chennai,143004.0,64545.125,411.0,676.0,159365.0,33319.0,85617.0,599.0,534.0,1126.0,11432.0,1257.0,9393.625,80427.0,9753.0,13585.0,166.0,326.0,199.0,917.0,7776.0,1679.0,10.0,21.0,24.0
33,604,Tamil Nadu,Kancheepuram,130741.0,64545.125,1524.0,2633.0,121233.0,25426.0,71508.0,2521.0,6017.0,1619.0,13775.0,1573.0,9393.625,61376.0,11816.0,22133.0,420.0,775.0,364.0,1119.0,7776.0,1959.0,130.0,415.0,2106.0
33,605,Tamil Nadu,Vellore,143004.0,64545.125,2597.0,4471.0,147405.0,37831.0,85617.0,5079.0,10768.0,2466.875,16306.0,2148.625,9393.625,82052.0,13504.0,25464.0,629.0,1132.0,591.0,1606.5,7776.0,2802.0,248.0,765.0,2736.0
33,606,Tamil Nadu,Tiruvannamalai,88066.0,42889.0,3400.0,5853.0,78083.0,21254.0,44876.0,7790.0,13122.0,1448.0,10480.0,881.0,3810.0,43981.0,8991.0,19795.0,740.0,1306.0,224.0,643.0,2947.0,1489.0,219.0,734.0,2855.0
33,607,Tamil Nadu,Viluppuram,119327.0,64545.125,2490.0,4145.0,118190.0,35587.0,64393.0,11521.0,18562.75,982.0,19735.0,1576.0,6209.0,69649.0,16859.5,31227.75,1441.0,2338.0,342.0,1065.0,4974.0,2867.0,365.0,1400.25,3829.875
33,608,Tamil Nadu,Salem,132105.0,41525.0,3394.0,6804.0,94419.0,26727.0,66230.0,5026.0,12021.0,2466.875,4842.0,913.0,4808.0,50074.0,4073.0,11134.0,188.0,468.0,166.0,665.0,3758.0,769.0,102.0,208.0,1204.0
33,609,Tamil Nadu,Namakkal   ,75265.0,24513.0,1339.0,2837.0,45060.0,11090.0,31320.0,2899.0,6521.0,700.0,1949.0,382.0,1846.0,22881.0,1727.0,4988.0,124.0,366.0,58.0,289.0,1501.0,222.0,35.0,62.0,442.0
33,610,Tamil Nadu,Erode,109063.0,29180.0,1019.0,1859.0,62260.0,15880.0,46123.0,4203.0,10458.0,1176.0,3196.0,712.0,3537.0,28821.0,2810.0,7821.0,113.0,316.0,87.0,516.0,2930.0,386.0,39.0,105.0,779.0
33,611,Tamil Nadu,The Nilgiris,41639.0,24752.0,2027.0,3542.0,34533.0,7029.0,21126.0,819.0,4200.0,153.0,2286.0,152.0,2478.0,18150.0,1974.0,3198.0,55.0,93.0,30.0,112.0,2028.0,312.0,16.0,64.0,142.0
33,612,Tamil Nadu,Dindigul,87044.0,34315.0,298.0,504.0,68654.0,17175.0,44606.0,4692.0,15170.0,793.0,6013.0,589.0,4011.0,35210.0,5231.0,11931.0,310.0,578.0,157.0,409.0,3270.0,782.0,81.0,383.0,1351.0
33,613,Tamil Nadu,Karur ,49996.0,19271.0,13.0,34.0,33543.0,8420.0,23352.0,2556.0,7019.0,238.0,1347.0,182.0,1371.0,17264.0,1135.0,3511.0,53.0,119.0,21.0,129.0,1069.0,212.0,25.0,78.0,363.0
33,614,Tamil Nadu,Tiruchirappalli,122227.0,43062.0,430.0,787.0,98766.0,20229.0,60383.0,5504.0,13156.0,849.0,7086.0,786.0,5043.0,51526.0,6151.0,12799.0,345.0,652.0,118.0,547.0,4211.0,935.0,86.0,283.0,1392.0
33,615,Tamil Nadu,Perambalur  ,31296.0,16107.0,75.0,168.0,22370.0,6666.0,11241.0,3881.0,3678.0,203.0,1967.0,156.0,484.0,15828.0,1792.0,4989.0,468.0,954.0,31.0,128.0,413.0,175.0,70.0,76.0,477.0
33,616,Tamil Nadu,Ariyalur  ,35708.0,12564.0,413.0,791.0,24150.0,7350.0,11096.0,3141.0,4026.0,330.0,3131.0,313.0,972.0,17273.0,2639.0,7756.0,326.0,758.0,71.0,223.0,760.0,492.0,222.0,249.0,1387.0
33,617,Tamil Nadu,Cuddalore,96629.0,54905.0,629.0,1131.0,90715.0,22028.0,45109.0,5538.0,14122.0,742.0,14561.0,1540.0,5908.0,53073.0,12461.0,25697.0,1079.0,1726.0,314.0,1115.0,4837.0,2100.0,286.0,1161.0,3829.875
33,618,Tamil Nadu,Nagapattinam  ,83934.0,41711.0,202.0,345.0,75536.0,15947.0,36922.0,3844.0,11081.0,426.0,10926.0,579.0,3440.0,43635.0,9545.0,16328.0,709.0,842.0,162.0,404.0,2804.0,1381.0,143.0,718.0,2870.0
33,619,Tamil Nadu,Thiruvarur,61724.0,33192.0,107.0,219.0,52762.0,11408.0,28050.0,3977.0,9777.0,346.0,6215.0,397.0,1462.0,29905.0,5462.0,10973.0,437.0,629.0,97.0,273.0,1160.0,753.0,110.0,396.0,1595.0
33,620,Tamil Nadu,Thanjavur,122099.0,38154.0,185.0,348.0,108635.0,25858.0,60610.0,7615.0,18284.0,1187.0,8503.0,773.0,2983.0,65380.0,7352.0,13455.0,735.0,1057.0,148.0,597.0,2451.0,1151.0,104.0,565.0,1716.0
33,621,Tamil Nadu,Pudukkottai,70112.0,24396.0,33.0,86.0,64758.0,17129.0,36924.0,8499.0,11715.0,442.0,5627.0,510.0,2876.0,39336.0,4841.0,11308.0,595.0,1139.0,74.0,368.0,2303.0,786.0,166.0,306.0,1231.0
33,622,Tamil Nadu,Sivaganga,69233.0,23759.0,33.0,57.0,65179.0,15384.0,32634.0,7200.0,7234.0,519.0,9840.0,717.0,5588.0,38089.0,8501.0,16225.0,1368.0,2194.0,135.0,524.0,4303.0,1339.0,303.0,491.0,1403.0
33,623,Tamil Nadu,Madurai,122970.0,32214.0,369.0,636.0,101420.0,21079.0,61055.0,3124.0,11664.0,1002.0,8494.0,999.0,6129.0,52950.0,7316.0,15625.0,409.0,815.0,182.0,695.0,4904.0,1178.0,123.0,450.0,1865.0
33,624,Tamil Nadu,Theni  ,56693.0,18814.0,53.0,98.0,38773.0,8483.0,23040.0,1044.0,10153.0,326.0,2576.0,263.0,1447.0,21640.0,2242.0,5429.0,44.0,112.0,62.0,202.0,1162.0,334.0,22.0,138.0,741.0
33,625,Tamil Nadu,Virudhunagar,90241.0,30949.0,53.0,110.0,55194.0,11510.0,35177.0,1469.0,5008.0,530.0,3410.0,704.0,4102.0,28117.0,2903.0,8806.0,142.0,327.0,67.0,499.0,3258.0,507.0,40.0,144.0,925.0
33,626,Tamil Nadu,Ramanathapuram,60469.0,20821.0,52.0,77.0,67186.0,15540.0,36197.0,7898.0,5974.0,699.0,6881.0,970.0,3075.0,39648.0,6046.0,10468.0,1073.0,1963.0,189.0,758.0,2573.0,835.0,196.0,312.0,828.0
33,627,Tamil Nadu,Thoothukkudi,87653.0,28993.0,199.0,331.0,66289.0,12848.0,40317.0,1736.0,7736.0,563.0,4407.0,946.0,4154.0,34413.0,3841.0,9564.0,135.0,294.0,80.0,705.0,3388.0,566.0,30.0,93.0,585.0
33,628,Tamil Nadu,Tirunelveli ,143004.0,54679.0,490.0,861.0,113685.0,25329.0,68358.0,3770.0,16274.0,2109.0,9154.0,2148.625,6643.0,61502.0,7732.0,14616.0,321.0,477.0,248.0,1606.5,5174.0,1422.0,81.0,326.0,1240.0
33,629,Tamil Nadu,Kanniyakumari,93269.0,7876.0,596.0,899.0,88866.0,18055.0,47832.0,713.0,4057.0,732.0,9650.0,2148.625,8602.0,49439.0,7892.0,10205.0,174.0,192.0,333.0,1606.5,6814.0,1758.0,42.0,316.0,442.0
33,630,Tamil Nadu,Dharmapuri,55455.0,15920.0,1954.0,3430.0,43585.0,14168.0,26590.0,3969.0,7084.0,339.0,3818.0,478.0,2707.0,27345.0,3234.0,7678.0,189.0,433.0,67.0,347.0,2064.0,584.0,76.0,192.0,1011.0
33,631,Tamil Nadu,Krishnagiri,65952.0,21286.0,899.0,1360.0,61683.0,21275.0,38823.0,8053.0,9342.0,577.0,6579.0,832.0,3869.0,37556.0,5552.0,10681.0,584.0,837.0,154.0,609.0,3076.0,1027.0,140.0,341.0,1139.0
33,632,Tamil Nadu,Coimbatore,133255.0,40362.0,1095.0,2204.0,104953.0,20344.0,72903.0,2354.0,6881.0,1307.0,5408.0,792.0,7395.0,46986.0,4685.0,10101.0,133.0,326.0,111.0,567.0,6193.0,723.0,46.0,115.0,664.0
33,633,Tamil Nadu,Tiruppur,98258.0,28317.0,165.0,304.0,63793.0,13381.0,46636.0,3242.0,6460.0,850.0,3408.0,584.0,4803.0,27130.0,3007.0,7933.0,128.0,329.0,52.0,413.0,3928.0,401.0,29.0,69.0,499.0
34,634,Puducherry,Yanam,2219.0,912.0,0.0,0.0,2071.0,547.0,1084.0,4.0,226.0,9.0,81.0,4.0,116.0,1453.0,70.0,145.0,1.0,0.0,1.0,3.0,98.0,11.0,0.0,3.0,11.0
34,635,Puducherry,Puducherry,37786.0,16720.0,0.0,0.0,38951.0,8317.0,22637.0,433.0,2545.0,219.0,2294.0,201.0,1711.0,22337.0,1766.0,2781.0,48.0,68.0,28.0,155.0,1323.0,528.0,14.0,180.0,503.0
34,636,Puducherry,Mahe,3333.0,30.0,0.0,0.0,6916.0,1238.0,3459.0,8.0,27.0,16.0,349.0,2.0,318.0,4346.0,317.0,284.0,1.0,6.0,2.0,2.0,271.0,32.0,0.0,0.0,0.0
34,637,Puducherry,Karaikal,10612.0,4155.0,0.0,0.0,10292.0,2054.0,5619.0,132.0,645.0,25.0,839.0,87.0,550.0,5888.0,684.0,845.0,23.0,16.0,7.0,64.0,380.0,155.0,14.0,38.0,130.0
35,638,Andaman & Nicobar Island,Nicobars,1275.0,0.0,1012.0,1750.0,1187.0,362.0,325.0,8.0,1.0,16.0,390.0,165.0,309.0,834.0,286.0,363.0,10.0,5.0,61.0,118.0,232.0,104.0,4.0,2.0,6.0
35,639,Andaman & Nicobar Island,North  & Middle Andaman,3762.0,0.0,28.0,50.0,4206.0,994.0,2098.0,553.0,63.0,8.0,609.0,8.0,282.0,2493.0,473.0,336.0,84.0,119.0,3.0,4.0,179.0,136.0,44.0,11.0,21.0
35,640,Andaman & Nicobar Island,South Andaman,7975.0,0.0,161.0,264.0,10095.0,1882.0,5366.0,255.0,88.0,37.0,979.0,21.0,627.0,5632.0,806.0,642.0,63.0,69.0,11.0,17.0,528.0,173.0,2.0,17.0,17.0
